n,k,alpha,r,trials,detection_rate,trim_recovery_rate,contamination_cost,hill_mse,hill_benefit,hill_benefit_se,oracle_trimmed_hill_mse,oracle_trimmed_hill_benefit,oracle_trimmed_hill_benefit_se,adaptive_trimmed_hill_mse,adaptive_trimmed_hill_benefit,adaptive_trimmed_hill_benefit_se,harmonic_moment_beta_0.5_mse,harmonic_moment_beta_0.5_benefit,harmonic_moment_beta_0.5_benefit_se,harmonic_moment_beta_1_mse,harmonic_moment_beta_1_benefit,harmonic_moment_beta_1_benefit_se,harmonic_moment_beta_2_mse,harmonic_moment_beta_2_benefit,harmonic_moment_beta_2_benefit_se,study,level_regime,signal,signal_over_D,signal_over_I,signal_over_R,profile,tau
50000,223,0.008542072972012553,1,5000,1.0,0.9918,0.0004383971096289417,0.0015531224706488835,0.0,0.0,0.0011209760018988737,0.00043214646875001,1.9536132110548528e-05,0.0011225018242582352,0.00043062064639064863,1.9659761492657348e-05,0.0011883155041739336,0.0003648069664749499,1.747280907214221e-05,0.0012938724504795878,0.00025925002016929585,2.1254935250531964e-05,0.00156822002707686,-1.5097556427976421e-05,2.700038886369995e-05,detection_transition,vanishing,4.592468826960228,1.3,9.16432048391683,0.6150689184702698,,
50000,223,0.008542072972012553,1,5000,1.0,0.992,0.0005752629249867355,0.0017279529231535352,0.0,0.0,0.0011568813462437216,0.0005710715769098139,2.2890877700241804e-05,0.001159228762990651,0.0005687241601628845,2.3039929674367868e-05,0.001214324176842459,0.0005136287463110763,2.0469447939126163e-05,0.0013083057426929588,0.00041964718046057643,2.4067720556013563e-05,0.0015628391979506631,0.00016511372520287222,2.906556460177148e-05,detection_transition,vanishing,5.299002492646416,1.5,10.574215942980956,0.7096949059272344,,
50000,223,0.008542072972012553,1,5000,1.0,0.9928,0.0010104411075354536,0.002141886782742933,0.0,0.0,0.0011375721915160848,0.0010043145912268482,3.0107651934643678e-05,0.0011384513272014512,0.001003435455541482,3.025768965526497e-05,0.0011861126045311526,0.0009557741782117807,2.734750065182159e-05,0.0012756361594982817,0.0008662506232446516,3.053805481510719e-05,0.0015206075601174158,0.0006212792226255175,3.4253919142931436e-05,detection_transition,vanishing,7.065336656861888,2.0,14.098954590641275,0.9462598745696458,,
50000,223,0.008542072972012553,5,5000,0.023,0.016,2.8937372688728556e-05,0.0011486236547184046,0.0,0.0,0.0011404487881718115,8.174866546593028e-06,7.603446387692016e-06,0.001151090589007973,-2.4669342895686905e-06,2.4761385407156356e-06,0.0011795156107379068,-3.089195601950252e-05,7.447496004075054e-06,0.0012820519299938764,-0.00013342827527547206,1.2606956080728528e-05,0.0015449488633994496,-0.00039632520868104526,2.121754682776289e-05,detection_transition,vanishing,1.4130673313723776,0.4,1.2496363936700388,0.18925197491392917,,
50000,223,0.008542072972012553,5,5000,0.0652,0.06,9.178489598362998e-05,0.0011874795421521914,0.0,0.0,0.0011205523876939053,6.692715445828604e-05,1.0020941623932426e-05,0.0012050454759192902,-1.7565933767098767e-05,4.065815906217413e-06,0.0011595002250516192,2.797931710057202e-05,8.343911060310816e-06,0.0012390353315502387,-5.155578939804766e-05,1.343348434117147e-05,0.0014702182186812625,-0.0002827386765290713,2.106915421375421e-05,detection_transition,vanishing,2.119600997058566,0.6,1.8744545905050578,0.2838779623708937,,
50000,223,0.008542072972012553,5,5000,0.129,0.1248,0.00013003189712575803,0.0011952264414650182,0.0,0.0,0.0010972834187266084,9.794302273840993e-05,1.1215810577586086e-05,0.001221849920406634,-2.6623478941615712e-05,5.633318735172238e-06,0.001134242580555957,6.098386090906129e-05,8.899203097424225e-06,0.0012072221982841584,-1.1995756819140033e-05,1.3993233580952633e-05,0.001436898001381078,-0.00024167155991605975,2.136404045013859e-05,detection_transition,vanishing,2.4728678299016607,0.7,2.1868636889225677,0.331190956099376,,
50000,223,0.008542072972012553,5,5000,0.2408,0.2362,0.0001741320989857146,0.0012757751138509435,0.0,0.0,0.001135675514049298,0.0001400995998016456,1.2711380669700296e-05,0.0013218460021679047,-4.607088831696126e-05,7.913450114209626e-06,0.0011920194239136543,8.375568993728947e-05,9.71750104292952e-06,0.0012657798233468459,9.99529050409761e-06,1.5131347468341266e-05,0.0015031546720343197,-0.0002273795581833762,2.3017909092115182e-05,detection_transition,vanishing,2.826134662744755,0.8,2.4992727873400775,0.37850394982785834,,
50000,223,0.008542072972012553,5,5000,0.4934,0.4902,0.00019005311600151135,0.0013247273310469784,0.0,0.0,0.0011608348853975995,0.00016389244564937857,1.4145791550940064e-05,0.0014203204412664675,-9.559311021948941e-05,1.075052147272527e-05,0.001215906458211789,0.00010882087283518915,1.024996259941699e-05,0.0012894440638385539,3.528326720842434e-05,1.567774227469351e-05,0.0015303010248104833,-0.00020557369376350527,2.3197578129163823e-05,detection_transition,vanishing,3.17940149558785,0.9,2.8116818857575874,0.42581694355634064,,
50000,223,0.008542072972012553,5,5000,0.8102,0.8046,0.00025379487721540964,0.0013608021801269645,0.0,0.0,0.0011351351130941554,0.00022566706703280905,1.5325720997713576e-05,0.0013471579493650665,1.3644230761897902e-05,1.3501551724865342e-05,0.0011945852364366478,0.0001662169436903169,1.1071688265187198e-05,0.0012502549048816185,0.0001105472752453459,1.6665531609445396e-05,0.0014744692119279437,-0.00011366703180097915,2.391506875709533e-05,detection_transition,vanishing,3.532668328430944,1.0,3.124090984175097,0.4731299372848229,,
50000,223,0.008542072972012553,5,5000,0.9738,0.9694,0.0003063078967713162,0.0014226171059304028,0.0,0.0,0.001141885574901916,0.0002807315310284867,1.7079545878682328e-05,0.0012021214249248269,0.00022049568100557587,1.638917482307328e-05,0.0012178059828466326,0.00020481112308377,1.2134288516024991e-05,0.0012830168874087445,0.00013960021852165832,1.7937376215822426e-05,0.0015368869954199777,-0.00011426988948957515,2.533787397038086e-05,detection_transition,vanishing,3.8859351612740385,1.1,3.4365000825926066,0.5204429310133052,,
50000,223,0.008542072972012553,5,5000,0.9992,0.9938,0.0003655161946444689,0.001473570492556417,0.0,0.0,0.001126589496939092,0.00034698099561732533,1.8738452071052616e-05,0.0011312041677691998,0.00034236632478721745,1.8787097975256883e-05,0.0012095140562310128,0.0002640564363254044,1.2877933036257152e-05,0.001259616879509392,0.00021395361304702522,1.8632029874174793e-05,0.0014987593179061317,-2.518882534971435e-05,2.545839041203621e-05,detection_transition,vanishing,4.239201994117132,1.2,3.7489091810101156,0.5677559247417874,,
50000,223,0.008542072972012553,5,5000,1.0,0.9956,0.000399970749584039,0.0015427091326572593,0.0,0.0,0.00116826396788725,0.00037444516477000954,2.019591906395703e-05,0.001169596776650816,0.00037311235600644333,2.0267882469628937e-05,0.0012445268109301851,0.0002981823217270743,1.377183532317156e-05,0.001293634156187199,0.0002490749764700605,1.9974345318621756e-05,0.0015326601650841052,1.0048967573154213e-05,2.701250687359237e-05,detection_transition,vanishing,4.592468826960228,1.3,4.061318279427626,0.6150689184702698,,
50000,223,0.008542072972012553,5,5000,1.0,0.9964,0.0005826122030873083,0.0017062626067143782,0.0,0.0,0.0011501614194109337,0.0005561011873034445,2.3068126405654576e-05,0.0011517519108306855,0.0005545106958836928,2.316705945896524e-05,0.0012689804196461957,0.0004372821870681828,1.567761636690832e-05,0.0013016498835858325,0.00040461272312854575,2.212264717178275e-05,0.0015453376539849145,0.00016092495272946374,2.8637550762877183e-05,detection_transition,vanishing,5.299002492646416,1.5,4.686136476262645,0.7096949059272344,,
50000,223,0.008542072972012553,5,5000,1.0,0.995,0.0010191569577061908,0.0021902883590724834,0.0,0.0,0.0011902639216926564,0.0010000244373798268,3.106943422302871e-05,0.0011912640917984521,0.000999024267274031,3.114157038698998e-05,0.001338688289703568,0.0008516000693689154,2.1368114635714918e-05,0.0013293837561596316,0.0008609046029128517,2.897649211531e-05,0.001569154880072415,0.0006211334790000683,3.523148615801184e-05,detection_transition,vanishing,7.065336656861888,2.0,6.248181968350194,0.9462598745696458,,
50000,223,0.05,1,5000,0.0812,0.0356,2.669982924950845e-05,0.0011154972405246963,0.0,0.0,0.0010984877751921403,1.700946533255597e-05,4.726486000955474e-06,0.0011250275485532252,-9.530308028528908e-06,3.876802753188316e-06,0.001142161700897449,-2.6664460372752684e-05,7.297098666869294e-06,0.0012362408101159964,-0.00012074356959130028,1.2108644062357303e-05,0.001475385427074047,-0.0003598881865493508,2.0231181223705333e-05,detection_transition,fixed,1.0596634733096073,0.4,2.114569753310117,0.14192062941065106,,
50000,223,0.05,1,5000,0.1578,0.117,4.3625708457047974e-05,0.0011582905272236796,0.0,0.0,0.001116337833677273,4.195269354640649e-05,7.118494237754998e-06,0.0011656527380923634,-7.362210868683616e-06,5.5532143997244375e-06,0.0011560473520846302,2.2431751390494905e-06,8.259047472567732e-06,0.0012478484341324017,-8.955790690872203e-05,1.2867713720915352e-05,0.0014831010379911308,-0.00032481051076745126,2.070716494180803e-05,detection_transition,fixed,1.5894952099644108,0.6,3.171854629965175,0.21288094411597655,,
50000,223,0.05,1,5000,0.233,0.189,7.131069743930496e-05,0.0012138953624093705,0.0,0.0,0.0011478274717620141,6.606789064735633e-05,8.170978958093846e-06,0.0012284982659025335,-1.460290349316299e-05,6.4719874885551864e-06,0.0011989358046047298,1.4959557804640828e-05,9.11734521202159e-06,0.001297985319308952,-8.40899568995817e-05,1.3914015800816609e-05,0.0015435677942260825,-0.0003296724318167118,2.179199531404355e-05,detection_transition,fixed,1.8544110782918126,0.7,3.700497068292704,0.24836110146863932,,
50000,223,0.05,1,5000,0.3734,0.332,0.00010496574810768663,0.0012201914620818771,0.0,0.0,0.00111632979461187,0.00010386166747000734,9.226403954106945e-06,0.0012410798156114113,-2.0888353529534197e-05,7.66509495790663e-06,0.0011639988622171968,5.619259986468037e-05,9.620562244679162e-06,0.001253443959953297,-3.3252497871419655e-05,1.4163536347634755e-05,0.0014952114655755384,-0.0002750200034936612,2.2000859980574257e-05,detection_transition,fixed,2.1193269466192146,0.8,4.229139506620234,0.2838412588213021,,
50000,223,0.05,1,5000,0.6074,0.5604,0.00010546140994744513,0.0012302118456792232,0.0,0.0,0.0011307019433799193,9.950990229930394e-05,1.036984402276897e-05,0.0012845946137311339,-5.4382768051910526e-05,9.623690315444844e-06,0.0011875802744046118,4.263157127461158e-05,1.0394619377553924e-05,0.0012914192728425379,-6.120742716331444e-05,1.5061818462870703e-05,0.0015488313480449829,-0.00031861950236575947,2.3026309186105727e-05,detection_transition,fixed,2.3842428149466164,0.9,4.757781944947762,0.31932141617396487,,
50000,223,0.05,1,5000,0.8588,0.816,0.0001312356628630551,0.0012774746936675076,0.0,0.0,0.0011523051517708714,0.0001251695418966361,1.151321053659414e-05,0.001280946300739296,-3.4716070717883783e-06,1.1091849217820203e-05,0.00119708814639007,8.038654727743749e-05,1.1185681304377593e-05,0.001290890743938477,-1.3416050270969638e-05,1.5635102241648875e-05,0.0015293173492546262,-0.00025184265558711845,2.2843050332985946e-05,detection_transition,fixed,2.649158683274018,1.0,5.286424383275292,0.3548015735266276,,
50000,223,0.05,1,5000,0.983,0.9368,0.00015393638948647814,0.0012921595946684212,0.0,0.0,0.0011442983209173291,0.00014786127375109186,1.2615161352310995e-05,0.0011784314779336783,0.00011372811673474304,1.307453712919839e-05,0.0011892997325656986,0.00010285986210272238,1.2084266451924377e-05,0.001290863849236836,1.2957454315852725e-06,1.640389693776285e-05,0.0015497128630732003,-0.00025755326840477935,2.3299608446907903e-05,detection_transition,fixed,2.9140745516014204,1.1,5.815066821602821,0.3902817308792904,,
50000,223,0.05,1,5000,0.9998,0.9478,0.0001986638147602835,0.0013459968773694162,0.0,0.0,0.0011525217556910404,0.00019347512167837563,1.384680304961083e-05,0.001159776460405218,0.00018622041696419794,1.4812209344678043e-05,0.0012025424166832704,0.00014345446068614556,1.2731983996086503e-05,0.0012989622998650222,4.703457750439387e-05,1.6771040788711922e-05,0.0015500068237653266,-0.0002040099463959108,2.3452007817273716e-05,detection_transition,fixed,3.1789904199288217,1.2,6.34370925993035,0.4257618882319531,,
50000,223,0.05,1,5000,1.0,0.958,0.00024003102382372346,0.0013371756761938935,0.0,0.0,0.0011025648024221696,0.00023461087377172412,1.460075365207005e-05,0.0011076908351566068,0.00022948484103728673,1.5307063943442515e-05,0.0011596350862277346,0.00017754058996615903,1.343195840479624e-05,0.0012586531303866158,7.85225458072779e-05,1.7554330348584454e-05,0.0015156687314422219,-0.0001784930552483283,2.4184277872376314e-05,detection_transition,fixed,3.443906288256224,1.3,6.872351698257879,0.46124204558461596,,
50000,223,0.05,1,5000,1.0,0.9544,0.00030192520173408796,0.0014055524081520072,0.0,0.0,0.001110545333368952,0.0002950070747830553,1.684139871449741e-05,0.001111223643413037,0.0002943287647389701,1.756106836710216e-05,0.0011590315931141208,0.0002465208150378862,1.5666934818444888e-05,0.0012537122153634516,0.00015184019278855558,1.9761071712748417e-05,0.001496002177381028,-9.044976922902098e-05,2.5652145686005412e-05,detection_transition,fixed,3.973738024911027,1.5,7.929636574912937,0.5322023602899414,,
50000,223,0.05,1,5000,1.0,0.9624,0.0005598512528850099,0.001659863370722711,0.0,0.0,0.0011046669932442026,0.0005551963774785083,2.2374144366860473e-05,0.0011101007675091445,0.0005497626032135665,2.282637260515827e-05,0.0011649824162361338,0.0004948809544865773,2.0098898454212744e-05,0.0012627490963029958,0.00039711427441971526,2.38076844815679e-05,0.001520809574052225,0.000139053796670486,2.9059296158103132e-05,detection_transition,fixed,5.298317366548036,2.0,10.572848766550583,0.7096031470532552,,
50000,223,0.05,5,5000,0.0842,0.0436,2.4651691689946437e-05,0.001085805913795114,0.0,0.0,0.0010856131302489826,1.9278354613158944e-07,6.2063745431461234e-06,0.0010916475833496482,-5.841669554533964e-06,3.841670271719702e-06,0.0011164110197082306,-3.060510591311631e-05,6.768611688055585e-06,0.0012108575949164617,-0.00012505168112134739,1.1567156004764494e-05,0.0014563547516438576,-0.0003705488378487436,1.961655778606949e-05,detection_transition,fixed,1.0596634733096073,0.4,0.9371061179401986,0.14192062941065106,,
50000,223,0.05,5,5000,0.1676,0.1256,3.978410696574508e-05,0.0011541115547839592,0.0,0.0,0.001134107154584211,2.000440019974836e-05,8.291055638780037e-06,0.0011704421205479961,-1.6330565764036953e-05,5.344011170993237e-06,0.001163007523075547,-8.895968291587799e-06,7.6635994506928e-06,0.0012563799916068443,-0.000102268436822885,1.2803251001140875e-05,0.001503956289944616,-0.0003498447351606568,2.1075310935626145e-05,detection_transition,fixed,1.5894952099644108,0.6,1.4056591769102977,0.21288094411597655,,
50000,223,0.05,5,5000,0.234,0.1936,8.694975546328835e-05,0.0012097123069818767,0.0,0.0,0.0011443200937790153,6.539221320286152e-05,9.38792071405713e-06,0.001219279725414747,-9.567418432870198e-06,6.7331527560372605e-06,0.0011944397978794906,1.5272509102386122e-05,8.300799290693216e-06,0.0012808357242768047,-7.112341729492805e-05,1.3521666968709987e-05,0.001524805621687341,-0.0003150933147054646,2.1694353135958835e-05,detection_transition,fixed,1.8544110782918126,0.7,1.6399357063953475,0.24836110146863932,,
50000,223,0.05,5,5000,0.3778,0.342,8.750442478572005e-05,0.0011942340996279107,0.0,0.0,0.0011473087975081811,4.6925302119729417e-05,9.951149438370949e-06,0.001241930499745606,-4.7696400117695295e-05,7.785385514502373e-06,0.0011902522713110972,3.981828316813203e-06,8.39802628486344e-06,0.00128542332074812,-9.118922112020942e-05,1.374035193697754e-05,0.0015393546918688302,-0.00034512059224091953,2.2034255480887686e-05,detection_transition,fixed,2.1193269466192146,0.8,1.8742122358803972,0.2838412588213021,,
50000,223,0.05,5,5000,0.603,0.574,0.00010979139432674863,0.001240473946393453,0.0,0.0,0.001152422852736396,8.805109365705683e-05,1.104852259859795e-05,0.0012945963957422724,-5.412244934881967e-05,9.659255767416347e-06,0.0012006411439467548,3.983280244669785e-05,8.703850014128696e-06,0.0012861317274453063,-4.565778105185347e-05,1.3849052036766271e-05,0.0015320474924716788,-0.00029157354607822604,2.1670126889473684e-05,detection_transition,fixed,2.3842428149466164,0.9,2.108488765365447,0.31932141617396487,,
50000,223,0.05,5,5000,0.8628,0.8354,0.00011902573470947088,0.001227188544168743,0.0,0.0,0.0011381200022023141,8.906854196642903e-05,1.2336251093726498e-05,0.0012460158404107248,-1.88272962419815e-05,1.1904686074060087e-05,0.0011615830101193512,6.560553404939216e-05,9.424131372536733e-06,0.00123623099733089,-9.042453162146831e-06,1.4585220468840653e-05,0.0014645981863846843,-0.00023740964221594094,2.2036715932613517e-05,detection_transition,fixed,2.649158683274018,1.0,2.3427652948504964,0.3548015735266276,,
50000,223,0.05,5,5000,0.9858,0.9608,0.00016463384474973397,0.001259715947638594,0.0,0.0,0.0011189660753957668,0.00014074987224282708,1.3458186688283761e-05,0.001144426098253068,0.00011528984938552586,1.3506725651582489e-05,0.0011630128985932692,9.670304904532462e-05,1.0035636006799546e-05,0.0012333586409573275,2.6357306681266274e-05,1.5263252669118222e-05,0.0014635543018834652,-0.00020383835424487123,2.2653124471418566e-05,detection_transition,fixed,2.9140745516014204,1.1,2.5770418243355464,0.3902817308792904,,
50000,223,0.05,5,5000,0.9998,0.9792,0.00021218020078965432,0.0013204319872151325,0.0,0.0,0.0011390225734760821,0.0001814094137390505,1.3998083057710925e-05,0.0011396829398998697,0.00018074904731526297,1.4367389545261597e-05,0.001187255179975043,0.00013317680724008932,1.040833972652512e-05,0.0012464294051751452,7.400258203998723e-05,1.5822515850417295e-05,0.0014748846419090594,-0.000154452654693927,2.320660563572597e-05,detection_transition,fixed,3.1789904199288217,1.2,2.8113183538205955,0.4257618882319531,,
50000,223,0.05,5,5000,1.0,0.9734,0.0002385342189731643,0.0013385788351290813,0.0,0.0,0.0011332185512727964,0.00020536028385628486,1.5017362219181153e-05,0.0011373092145779012,0.00020126962055118014,1.5399039854263383e-05,0.0011886037305671188,0.0001499751045619624,1.083223499226484e-05,0.0012496952224737429,8.888361265533832e-05,1.6380598279748326e-05,0.001481238411197455,-0.00014265957606837383,2.3813866796192945e-05,detection_transition,fixed,3.443906288256224,1.3,3.0455948833056454,0.46124204558461596,,
50000,223,0.05,5,5000,1.0,0.9752,0.000307662908207697,0.001458119017153707,0.0,0.0,0.0011771038165615123,0.0002810152005921948,1.7803411915211374e-05,0.0011795602153503537,0.0002785588018033534,1.831111543114715e-05,0.0012410621560366962,0.00021705686111701076,1.2400383643263706e-05,0.0013006610102986897,0.00015745800685501723,1.82086333374616e-05,0.0015456186898261674,-8.749967267246033e-05,2.5212945446233728e-05,detection_transition,fixed,3.973738024911027,1.5,3.5141479422757445,0.5322023602899414,,
50000,223,0.05,5,5000,1.0,0.976,0.0005191255975087949,0.0016199977044648196,0.0,0.0,0.0011218150559681786,0.000498182648496641,2.271335786670919e-05,0.001125417526832882,0.0004945801776319376,2.3076945297070683e-05,0.0012077849806080695,0.00041221272385675006,1.5406365619695918e-05,0.0012460221346106471,0.0003739755698541725,2.170283361536828e-05,0.0014851212418229465,0.00013487646264187324,2.8032838999474938e-05,detection_transition,fixed,5.298317366548036,2.0,4.685530589700993,0.7096031470532552,,
10000,100,0.011788231063225867,3,5000,0.0426,0.0362,0.0002918850123525138,0.002751857050341257,0.0,0.0,0.002553246600374031,0.00019861044996722648,2.6431764538435898e-05,0.002807688447502142,-5.583139716088501e-05,1.0340872716127352e-05,0.0026781919066470278,7.366514369422954e-05,1.974384381494531e-05,0.0028872749995270098,-0.00013541794918575257,3.202233762574707e-05,0.003503444974160049,-0.0007515879238187916,5.3018330638732884e-05,unequal_factors,,1.6858096764324346,0.5,1.9171839199543457,0.3371619352864869,equal,
10000,100,0.011788231063225867,3,5000,0.0184,0.0056,0.0002586708906661305,0.0027783382722963296,0.0,0.0,0.0025922068959374767,0.0001861313763588531,2.6293592001313233e-05,0.0028065227544313708,-2.8184482135040872e-05,9.54551452698483e-06,0.0026626913188673796,0.00011564695342895029,2.1346986201620153e-05,0.0028548176818378387,-7.647940954150932e-05,3.336502525552639e-05,0.00341977121874348,-0.0006414329464471506,5.168829829234371e-05,unequal_factors,,1.6858096764324346,0.5,1.9171839199543457,0.3371619352864869,spread,
10000,100,0.011788231063225867,3,5000,0.723,0.7164,0.001194422202489086,0.00367081262815192,0.0,0.0,0.0025715741029912424,0.0010992385251606773,4.840315550425912e-05,0.003576884793207261,9.392783494465859e-05,4.019763659013456e-05,0.002803747184092291,0.0008670654440596283,3.271514171224403e-05,0.0028675994599171007,0.0008032131682348184,4.662569584298092e-05,0.0034147723414922567,0.00025604028665966266,6.26068803178304e-05,unequal_factors,,3.3716193528648692,1.0,3.8343678399086913,0.6743238705729738,equal,
10000,100,0.011788231063225867,3,5000,0.052,0.0334,0.0011134010640457969,0.003556747693037323,0.0,0.0,0.0025319875861625034,0.0010247601068748195,4.8089707008699286e-05,0.0035549675546530453,1.7801383842777694e-06,1.6476233742871297e-05,0.002741569745321041,0.0008151779477162819,3.303133454284559e-05,0.0028738748637084223,0.0006828728293289011,4.632464804740308e-05,0.003473769326475069,8.297836656225402e-05,6.247849007992496e-05,unequal_factors,,3.3716193528648692,1.0,3.8343678399086913,0.6743238705729738,spread,
10000,100,0.011788231063225867,3,5000,1.0,0.9938,0.0026004449192780794,0.005080137094201152,0.0,0.0,0.002558195492844331,0.0025219416013568217,7.228002350643705e-05,0.0025608704360039953,0.0025192666581971574,7.266140225099879e-05,0.0029217684550284467,0.0021583686391727056,4.890215007396488e-05,0.002846412267673793,0.00223372482652736,6.559169667824748e-05,0.0033490350501294928,0.00173110204407166,7.944181510431083e-05,unequal_factors,,5.057429029297304,1.5,5.7515517598630375,1.011485805859461,equal,
10000,100,0.011788231063225867,3,5000,0.2176,0.185,0.002632118868577254,0.0051181775436758385,0.0,0.0,0.0025673178573910626,0.0025508596862847763,7.272598933852436e-05,0.005038231124382693,7.994641929314632e-05,4.0898872978500795e-05,0.002891818538356031,0.0022263590053198078,5.090267322586335e-05,0.0028633585954195373,0.0022548189482563016,6.629927069697384e-05,0.003388011344034912,0.0017301661996409266,7.860125586329472e-05,unequal_factors,,5.057429029297304,1.5,5.7515517598630375,1.011485805859461,spread,
10000,100,0.011788231063225867,3,5000,1.0,0.9898,0.007094433508694601,0.009517306591894441,0.0,0.0,0.0025124073223886058,0.007004899269505837,0.00011820749671927494,0.0025183485051871687,0.006998958086707275,0.0001186507992971866,0.0031658912102230877,0.006351415381671354,8.487655369238145e-05,0.00287598766062075,0.006641318931273693,0.00010635288382521834,0.0034321254972382895,0.006085181094656152,0.00011752544490257531,unequal_factors,,8.429048382162174,2.5,9.58591959977173,1.6858096764324348,equal,
10000,100,0.011788231063225867,3,5000,0.9938,0.9862,0.006946472857985083,0.009494152668885252,0.0,0.0,0.0026293589502022685,0.006864793718682982,0.0001208153139361361,0.0027964322338041208,0.006697720435081131,0.00011941894122423932,0.0030993774911601884,0.006394775177725062,9.035003403235866e-05,0.0029001489851517483,0.006594003683733503,0.00011105806960969536,0.0034092801918172923,0.006084872477067959,0.0001223883269831326,unequal_factors,,8.429048382162174,2.5,9.58591959977173,1.6858096764324348,spread,
10000,100,0.011788231063225867,5,5000,0.0346,0.0266,0.00027958802535730615,0.0028866321138620783,0.0,0.0,0.0027088495297453636,0.00017778258411671493,2.8611134351503336e-05,0.00291147151133311,-2.4839397471031363e-05,9.737204312890111e-06,0.0027758872701020222,0.0001107448437600559,2.060712844542489e-05,0.0029292315245052626,-4.259941064318396e-05,3.387564577954325e-05,0.0034775211726709855,-0.0005908890588089066,5.4763790184803255e-05,unequal_factors,,1.6858096764324346,0.5,1.4696548035223969,0.3371619352864869,equal,
10000,100,0.011788231063225867,5,5000,0.0198,0.0028,0.00026962971391521694,0.0028233254479564695,0.0,0.0,0.00267793629448449,0.00014538915347197956,2.9530418533817602e-05,0.002831383961690687,-8.058513734217764e-06,9.90134532242904e-06,0.0027646320398166794,5.869340813978985e-05,2.053660024762841e-05,0.002973951195233813,-0.00015062574727734383,3.328337835127893e-05,0.003585252229337184,-0.0007619267813807147,5.5077373813397284e-05,unequal_factors,,1.6858096764324346,0.5,1.4696548035223969,0.3371619352864869,spread,
10000,100,0.011788231063225867,5,5000,0.7334,0.7268,0.0010757608302449466,0.0035079110525074184,0.0,0.0,0.0025597097046795108,0.0009482013478279078,4.979221820835441e-05,0.0035026677297138875,5.243322793530703e-06,4.130048538709481e-05,0.0027658008178143632,0.0007421102346930546,2.9690711327527753e-05,0.00276440650570756,0.0007435045467998583,4.418304713645647e-05,0.003244349561736729,0.00026356149077068916,6.064101468743031e-05,unequal_factors,,3.3716193528648692,1.0,2.9393096070447937,0.6743238705729738,equal,
10000,100,0.011788231063225867,5,5000,0.0278,0.0114,0.0011187830276506287,0.0035529790595692588,0.0,0.0,0.002572022069246092,0.0009809569903231673,4.9558432747662014e-05,0.003564930679424446,-1.1951619855186696e-05,1.3005066734253592e-05,0.0027743896445738517,0.0007785894149954076,3.07021939567327e-05,0.002818476500612747,0.0007345025589565122,4.505983380845454e-05,0.003319119540089768,0.00023385951947949143,6.18939908351095e-05,unequal_factors,,3.3716193528648692,1.0,2.9393096070447937,0.6743238705729738,spread,
10000,100,0.011788231063225867,5,5000,1.0,0.9942,0.002518175805275281,0.004960811161745712,0.0,0.0,0.002578046377209658,0.0023827647845360536,7.187488334480068e-05,0.0025896356694920996,0.002371175492253612,7.22486168647067e-05,0.003118182637413622,0.0018426285243320897,4.161244162443195e-05,0.0029069907995803806,0.0020538203621653307,5.977124731691962e-05,0.0033532244213900866,0.0016075867403556256,7.588682659261639e-05,unequal_factors,,5.057429029297304,1.5,4.408964410567191,1.011485805859461,equal,
10000,100,0.011788231063225867,5,5000,0.0648,0.0376,0.002577162931266001,0.0050187133024469505,0.0,0.0,0.0025810955013589646,0.002437617801087986,7.212104707216798e-05,0.004968135743950705,5.057755849624491e-05,2.1703306139009754e-05,0.0030062960555729324,0.0020124172468740176,4.483647816069736e-05,0.002849354718670415,0.0021693585837765355,6.212558973148064e-05,0.0033070805340285176,0.001711632768418432,7.747135987605686e-05,unequal_factors,,5.057429029297304,1.5,4.408964410567191,1.011485805859461,spread,
10000,100,0.011788231063225867,5,5000,1.0,0.995,0.0070118182777207235,0.009512730735146795,0.0,0.0,0.002639585434814061,0.006873145300332734,0.00011963708805519418,0.0026545005999675606,0.006858230135179235,0.00011990200389829941,0.003832974788879994,0.005679755946266801,7.394129821366726e-05,0.003081012520046679,0.006431718215100116,0.00010037136444144419,0.0034523041569890127,0.006060426578157782,0.0001181527134032744,unequal_factors,,8.429048382162174,2.5,7.348274017611985,1.6858096764324348,equal,
10000,100,0.011788231063225867,5,5000,0.3578,0.305,0.006925397408414364,0.009384443477211608,0.0,0.0,0.002603111034948884,0.006781332442262723,0.00011915866463673085,0.008319335272945188,0.00106510820426642,7.511065982477594e-05,0.003466150648770261,0.005918292828441346,7.829772507411463e-05,0.0029342825682245693,0.006450160908987038,0.00010182726496374052,0.0033605075951963935,0.0060239358820152146,0.00011618546423037662,unequal_factors,,8.429048382162174,2.5,7.348274017611985,1.6858096764324348,spread,
10000,100,0.011788231063225867,10,5000,0.0398,0.0326,0.0003232534527605475,0.002799028738659021,0.0,0.0,0.0027343214970798877,6.470724157913303e-05,3.464048570688142e-05,0.00282549706733821,-2.646832867918917e-05,1.1854308755146308e-05,0.0027368804107530875,6.214832790593338e-05,1.882498766390621e-05,0.002879383046128742,-8.035430746972153e-05,3.1724350399474176e-05,0.003402507515522022,-0.0006034787768630014,5.225493399293021e-05,unequal_factors,,1.6858096764324346,0.5,1.0114858058594607,0.3371619352864869,equal,
