n,k,h,alpha,gamma,nominal_r,effective_r,signal_label,signal,delta,I,D,R,signal_over_I,signal_over_D,signal_over_R,trials,trim_recovery_rate,detection_rate,overtrim_rate,undertrim_rate,adaptive_interlock_failure_rate,contamination_cost,contamination_cost_se,estimator,usable_trials,failure_rate,mean,bias,variance,mse,rmse,mse_se,benefit_vs_contaminated_hill,benefit_vs_contaminated_hill_se
1000,31,10,0.02095685522351266,0.5,5,5,0.5R,1.3919410907075054,1.3209989334267647,1.2208130960079906,3.0839372804130885,2.7838821814150108,1.140175425099138,0.4513519453031993,0.5,5000,0.0356,0.0506,0.011,0.9534,0.0,0.0021516268323328626,0.00011473174144423217,harmonic_moment_beta_1,5000,0.0,0.5334113006638189,0.03341130066381896,0.009381597642868006,0.01049603633538754,0.10245016513108966,0.00024301518912468576,-0.00018247421737751179,0.00013064700380896243
1000,31,10,0.02095685522351266,0.5,5,5,0.5R,1.3919410907075054,1.3209989334267647,1.2208130960079906,3.0839372804130885,2.7838821814150108,1.140175425099138,0.4513519453031993,0.5,5000,0.0356,0.0506,0.011,0.9534,0.0,0.0021516268323328626,0.00011473174144423217,harmonic_moment_beta_2,5000,0.0,0.5262453846831879,0.02624538468318794,0.011689427806595437,0.012375910138202632,0.1112470679982292,0.0002980602909304105,-0.002062348020192605,0.00021462672372228768
1000,31,10,0.02095685522351266,0.5,5,5,1.5R,4.175823272122516,2.3051935773624335,1.2208130960079906,3.0839372804130885,2.7838821814150108,3.4205262752974135,1.3540558359095978,1.5,5000,0.9208,0.9302,0.0094,0.0698,0.0,0.017687042224692084,0.0003396303767243553,hill,5000,0.0,0.6330035105150474,0.13300351051504752,0.007946250170248342,0.02563459472954065,0.16010807203117727,0.00040587547958941857,0.0,0.0
1000,31,10,0.02095685522351266,0.5,5,5,1.5R,4.175823272122516,2.3051935773624335,1.2208130960079906,3.0839372804130885,2.7838821814150108,3.4205262752974135,1.3540558359095978,1.5,5000,0.9208,0.9302,0.0094,0.0698,0.0,0.017687042224692084,0.0003396303767243553,oracle_trimmed_hill,5000,0.0,0.49823410509458554,-0.0017658949054143972,0.009544688453166939,0.009545897900293275,0.09770311100621758,0.00019332798165074864,0.016088696829247375,0.00034927779878274866
1000,31,10,0.02095685522351266,0.5,5,5,1.5R,4.175823272122516,2.3051935773624335,1.2208130960079906,3.0839372804130885,2.7838821814150108,3.4205262752974135,1.3540558359095978,1.5,5000,0.9208,0.9302,0.0094,0.0698,0.0,0.017687042224692084,0.0003396303767243553,adaptive_trimmed_hill,5000,0.0,0.5036145611507035,0.0036145611507033956,0.012748102691739854,0.01275861812351368,0.11295405315221618,0.00033003034547989207,0.012875976606026969,0.0003307760884989665
1000,31,10,0.02095685522351266,0.5,5,5,1.5R,4.175823272122516,2.3051935773624335,1.2208130960079906,3.0839372804130885,2.7838821814150108,3.4205262752974135,1.3540558359095978,1.5,5000,0.9208,0.9302,0.0094,0.0698,0.0,0.017687042224692084,0.0003396303767243553,harmonic_moment_beta_0.5,5000,0.0,0.593921784956291,0.09392178495629111,0.008035578901255495,0.016855273474851037,0.12982786093458923,0.0003307422678416092,0.008779321254689615,0.00015921745962599809
1000,31,10,0.02095685522351266,0.5,5,5,1.5R,4.175823272122516,2.3051935773624335,1.2208130960079906,3.0839372804130885,2.7838821814150108,3.4205262752974135,1.3540558359095978,1.5,5000,0.9208,0.9302,0.0094,0.0698,0.0,0.017687042224692084,0.0003396303767243553,harmonic_moment_beta_1,5000,0.0,0.5641956693919922,0.06419566939199207,0.008883294638773647,0.013002601948531839,0.11402895223815677,0.0003055508897707418,0.012631992781008811,0.00024028027704888364
1000,31,10,0.02095685522351266,0.5,5,5,1.5R,4.175823272122516,2.3051935773624335,1.2208130960079906,3.0839372804130885,2.7838821814150108,3.4205262752974135,1.3540558359095978,1.5,5000,0.9208,0.9302,0.0094,0.0698,0.0,0.017687042224692084,0.0003396303767243553,harmonic_moment_beta_2,5000,0.0,0.5332596395584915,0.03325963955849157,0.01123978092039551,0.012343736587772209,0.11110236985668762,0.0003371070415852353,0.013290858141768442,0.00033059438725196273
1000,31,10,0.02095685522351266,0.5,10,0,0,0.0,1.0,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.0,0.0,0.0,5000,0.9746,0.0254,0.0254,0.0,0.0,0.0,0.0,hill,5000,0.0,0.5001700036537501,0.0001700036537500777,0.008328298631146201,0.00832666187266226,0.09125054450611382,0.00017007976050609932,0.0,0.0
1000,31,10,0.02095685522351266,0.5,10,0,0,0.0,1.0,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.0,0.0,0.0,5000,0.9746,0.0254,0.0254,0.0,0.0,0.0,0.0,oracle_trimmed_hill,5000,0.0,0.5001700036537501,0.0001700036537500777,0.008328298631146201,0.00832666187266226,0.09125054450611382,0.00017007976050609932,0.0,0.0
1000,31,10,0.02095685522351266,0.5,10,0,0,0.0,1.0,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.0,0.0,0.0,5000,0.9746,0.0254,0.0254,0.0,0.0,0.0,0.0,adaptive_trimmed_hill,5000,0.0,0.4974174604142712,-0.002582539585728729,0.00857460605003745,0.008579560639539298,0.09262591775275049,0.00017603874682906254,-0.0002528987668770383,4.9844293813904046e-05
1000,31,10,0.02095685522351266,0.5,10,0,0,0.0,1.0,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.0,0.0,0.0,5000,0.9746,0.0254,0.0254,0.0,0.0,0.0,0.0,harmonic_moment_beta_0.5,5000,0.0,0.5033471880568512,0.0033471880568512005,0.008897528776640655,0.008906952938773255,0.09437665462800245,0.00018886573942271078,-0.0005802910661109933,5.88868878996191e-05
1000,31,10,0.02095685522351266,0.5,10,0,0,0.0,1.0,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.0,0.0,0.0,5000,0.9746,0.0254,0.0254,0.0,0.0,0.0,0.0,harmonic_moment_beta_1,5000,0.0,0.5060613320633536,0.00606133206335357,0.009815481511907939,0.009850258161987795,0.0992484667991793,0.00021633804000556822,-0.0015235962893255359,0.00010856458590236838
1000,31,10,0.02095685522351266,0.5,10,0,0,0.0,1.0,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.0,0.0,0.0,5000,0.9746,0.0254,0.0254,0.0,0.0,0.0,0.0,harmonic_moment_beta_2,5000,0.0,0.5111177285572492,0.011117728557249268,0.012132047096978066,0.012253224575831348,0.110694284296125,0.0002875546342459467,-0.003926562703169087,0.00020537764355013248
1000,31,10,0.02095685522351266,0.5,10,10,0.5I,0.9605306073306814,1.1008174726264346,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.5,0.3114624325959119,0.3450327796711771,5000,0.0144,0.0246,0.0,0.9856,0.0,0.0009929771181417066,7.86682764150407e-05,hill,5000,0.0,0.5315160157116441,0.031516015711644134,0.008057684423775453,0.0090493321332273,0.0951279776576129,0.00019749046490532787,0.0,0.0
1000,31,10,0.02095685522351266,0.5,10,10,0.5I,0.9605306073306814,1.1008174726264346,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.5,0.3114624325959119,0.3450327796711771,5000,0.0144,0.0246,0.0,0.9856,0.0,0.0009929771181417066,7.86682764150407e-05,oracle_trimmed_hill,5000,0.0,0.50096173472546,0.0009617347254599716,0.011928115369904338,0.011926654680512511,0.10920922433802244,0.000249550645407008,-0.002877322547285213,0.00019409332954783778
1000,31,10,0.02095685522351266,0.5,10,10,0.5I,0.9605306073306814,1.1008174726264346,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.5,0.3114624325959119,0.3450327796711771,5000,0.0144,0.0246,0.0,0.9856,0.0,0.0009929771181417066,7.86682764150407e-05,adaptive_trimmed_hill,5000,0.0,0.5285259967254887,0.028525996725488785,0.008428338484129615,0.009240385305615386,0.0961269228968419,0.00020061510649150885,-0.00019105317238808764,5.508222068378576e-05
1000,31,10,0.02095685522351266,0.5,10,10,0.5I,0.9605306073306814,1.1008174726264346,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.5,0.3114624325959119,0.3450327796711771,5000,0.0144,0.0246,0.0,0.9856,0.0,0.0009929771181417066,7.86682764150407e-05,harmonic_moment_beta_0.5,5000,0.0,0.5331637068974101,0.033163706897410196,0.008586697791276804,0.009684811906895883,0.09841144195110588,0.00021738156980444999,-0.0006354797736685845,6.9384948796997e-05
1000,31,10,0.02095685522351266,0.5,10,10,0.5I,0.9605306073306814,1.1008174726264346,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.5,0.3114624325959119,0.3450327796711771,5000,0.0144,0.0246,0.0,0.9856,0.0,0.0009929771181417066,7.86682764150407e-05,harmonic_moment_beta_1,5000,0.0,0.5329992933991713,0.03299929339917132,0.009438024280377615,0.010525090040366131,0.10259186147237086,0.0002458715996819827,-0.0014757579071388337,0.00012631938769208103
1000,31,10,0.02095685522351266,0.5,10,10,0.5I,0.9605306073306814,1.1008174726264346,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.5,0.3114624325959119,0.3450327796711771,5000,0.0144,0.0246,0.0,0.9856,0.0,0.0009929771181417066,7.86682764150407e-05,harmonic_moment_beta_2,5000,0.0,0.5314453726411688,0.03144537264116866,0.011690969960486079,0.01267744322703594,0.1125941527213378,0.00032056326028212924,-0.003628111093808642,0.0002317499409343002
1000,31,10,0.02095685522351266,0.5,10,10,1.5I,2.8815918219920444,1.3339696314431764,1.9210612146613628,3.0839372804130885,2.7838821814150108,1.5000000000000002,0.9343872977877358,1.0350983390135315,5000,0.4112,0.4134,0.0,0.5888,0.0,0.008698038856525724,0.00023360072764959923,hill,5000,0.0,0.5932637897059739,0.09326378970597389,0.007894358727318414,0.01659091432589307,0.12880572318764827,0.000314823000142594,0.0,0.0
1000,31,10,0.02095685522351266,0.5,10,10,1.5I,2.8815918219920444,1.3339696314431764,1.9210612146613628,3.0839372804130885,2.7838821814150108,1.5000000000000002,0.9343872977877358,1.0350983390135315,5000,0.4112,0.4134,0.0,0.5888,0.0,0.008698038856525724,0.00023360072764959923,oracle_trimmed_hill,5000,0.0,0.5008749301171477,0.0008749301171477121,0.011881688813684647,0.011880077978631803,0.108995770462123,0.00025031385948552014,0.00471083634726127,0.00028266354914786195
1000,31,10,0.02095685522351266,0.5,10,10,1.5I,2.8815918219920444,1.3339696314431764,1.9210612146613628,3.0839372804130885,2.7838821814150108,1.5000000000000002,0.9343872977877358,1.0350983390135315,5000,0.4112,0.4134,0.0,0.5888,0.0,0.008698038856525724,0.00023360072764959923,adaptive_trimmed_hill,5000,0.0,0.540591267260438,0.04059126726043809,0.016770495567803266,0.01841479244649802,0.1357011143893005,0.0003026427579612335,-0.0018238781206049467,0.0001905821491746692
1000,31,10,0.02095685522351266,0.5,10,10,1.5I,2.8815918219920444,1.3339696314431764,1.9210612146613628,3.0839372804130885,2.7838821814150108,1.5000000000000002,0.9343872977877358,1.0350983390135315,5000,0.4112,0.4134,0.0,0.5888,0.0,0.008698038856525724,0.00023360072764959923,harmonic_moment_beta_0.5,5000,0.0,0.588782924251184,0.08878292425118399,0.008399164100274255,0.016279891906045674,0.12759267967264296,0.00032562282559506185,0.00031102241984739735,0.0001019143915590686
1000,31,10,0.02095685522351266,0.5,10,10,1.5I,2.8815918219920444,1.3339696314431764,1.9210612146613628,3.0839372804130885,2.7838821814150108,1.5000000000000002,0.9343872977877358,1.0350983390135315,5000,0.4112,0.4134,0.0,0.5888,0.0,0.008698038856525724,0.00023360072764959923,harmonic_moment_beta_1,5000,0.0,0.5800933628870982,0.08009336288709826,0.009249983721479513,0.015663080503299624,0.1251522293181373,0.0003408418753647301,0.0009278338225934469,0.0001720905609237852
1000,31,10,0.02095685522351266,0.5,10,10,1.5I,2.8815918219920444,1.3339696314431764,1.9210612146613628,3.0839372804130885,2.7838821814150108,1.5000000000000002,0.9343872977877358,1.0350983390135315,5000,0.4112,0.4134,0.0,0.5888,0.0,0.008698038856525724,0.00023360072764959923,harmonic_moment_beta_2,5000,0.0,0.5617490240939865,0.061749024093986575,0.011528947618642446,0.015339583805678453,0.12385307346076824,0.00038536636526716205,0.001251330520214621,0.00027545500954255655
1000,31,10,0.02095685522351266,0.5,10,10,0.5D,1.5419686402065442,1.166720549469886,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.8026650209990088,0.5,0.5538914866802236,5000,0.0464,0.0558,0.0,0.9536,0.0,0.002637745829559234,0.00012641845545748596,hill,5000,0.0,0.5513853075018816,0.0513853075018817,0.008074270185131393,0.010713105158157306,0.10350413111638253,0.0002407959152902731,0.0,0.0
1000,31,10,0.02095685522351266,0.5,10,10,0.5D,1.5419686402065442,1.166720549469886,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.8026650209990088,0.5,0.5538914866802236,5000,0.0464,0.0558,0.0,0.9536,0.0,0.002637745829559234,0.00012641845545748596,oracle_trimmed_hill,5000,0.0,0.5006172788720678,0.000617278872067709,0.012221921198922172,0.012219857847888288,0.11054346587604483,0.0002796653378243596,-0.001506752689730983,0.00021639684215815045
1000,31,10,0.02095685522351266,0.5,10,10,0.5D,1.5419686402065442,1.166720549469886,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.8026650209990088,0.5,0.5538914866802236,5000,0.0464,0.0558,0.0,0.9536,0.0,0.002637745829559234,0.00012641845545748596,adaptive_trimmed_hill,5000,0.0,0.5446402693807844,0.044640269380784386,0.009255362244854844,0.011246264822794871,0.10604840792201867,0.00024515940818837503,-0.0005331596646375651,8.06079810365376e-05
1000,31,10,0.02095685522351266,0.5,10,10,0.5D,1.5419686402065442,1.166720549469886,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.8026650209990088,0.5,0.5538914866802236,5000,0.0464,0.0558,0.0,0.9536,0.0,0.002637745829559234,0.00012641845545748596,harmonic_moment_beta_0.5,5000,0.0,0.5512402636539507,0.05124026365395073,0.008683905429741238,0.011307733267981674,0.1063378261390634,0.00026979549054334496,-0.0005946281098243678,8.484302954082123e-05
1000,31,10,0.02095685522351266,0.5,10,10,0.5D,1.5419686402065442,1.166720549469886,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.8026650209990088,0.5,0.5538914866802236,5000,0.0464,0.0558,0.0,0.9536,0.0,0.002637745829559234,0.00012641845545748596,harmonic_moment_beta_1,5000,0.0,0.5486740800458642,0.048674080045864196,0.00963683104527741,0.012004069747379551,0.10956308569668687,0.0003078508619490014,-0.0012909645892222464,0.0001538181655857704
1000,31,10,0.02095685522351266,0.5,10,10,0.5D,1.5419686402065442,1.166720549469886,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.8026650209990088,0.5,0.5538914866802236,5000,0.0464,0.0558,0.0,0.9536,0.0,0.002637745829559234,0.00012641845545748596,harmonic_moment_beta_2,5000,0.0,0.542168120518188,0.04216812051818803,0.012084698380250357,0.013860431828610737,0.11773033520979517,0.00040257723309702117,-0.003147326670453433,0.0002824801127162429
1000,31,10,0.02095685522351266,0.5,10,10,1.5D,4.6259059206196325,1.5881829945713466,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.4079950629970264,1.5,1.6616744600406708,5000,0.9506,0.9506,0.0,0.0494,0.0,0.02229775235823567,0.0003784417350521125,hill,5000,0.0,0.6493243539319663,0.14932435393196636,0.00803966325368824,0.030335817998236654,0.17417180597971835,0.00044929854553709536,0.0,0.0
1000,31,10,0.02095685522351266,0.5,10,10,1.5D,4.6259059206196325,1.5881829945713466,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.4079950629970264,1.5,1.6616744600406708,5000,0.9506,0.9506,0.0,0.0494,0.0,0.02229775235823567,0.0003784417350521125,oracle_trimmed_hill,5000,0.0,0.49964318824061577,-0.0003568117593842758,0.01180802750487407,0.011805793214004729,0.10865446706879901,0.000248683213397042,0.018530024784231925,0.00040117396935429643
1000,31,10,0.02095685522351266,0.5,10,10,1.5D,4.6259059206196325,1.5881829945713466,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.4079950629970264,1.5,1.6616744600406708,5000,0.9506,0.9506,0.0,0.0494,0.0,0.02229775235823567,0.0003784417350521125,adaptive_trimmed_hill,5000,0.0,0.5030683635596982,0.003068363559698147,0.013714833484481544,0.013721505372719128,0.11713882948330638,0.000349706880899124,0.016614312625517526,0.0003836513316925289
1000,31,10,0.02095685522351266,0.5,10,10,1.5D,4.6259059206196325,1.5881829945713466,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.4079950629970264,1.5,1.6616744600406708,5000,0.9506,0.9506,0.0,0.0494,0.0,0.02229775235823567,0.0003784417350521125,harmonic_moment_beta_0.5,5000,0.0,0.6368004614802354,0.1368004614802353,0.008370655157910294,0.027083347288084057,0.16457018954866662,0.0004401685549424949,0.0032524707101525964,0.0001377693778300382
1000,31,10,0.02095685522351266,0.5,10,10,1.5D,4.6259059206196325,1.5881829945713466,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.4079950629970264,1.5,1.6616744600406708,5000,0.9506,0.9506,0.0,0.0494,0.0,0.02229775235823567,0.0003784417350521125,harmonic_moment_beta_1,5000,0.0,0.6176523602055062,0.11765236020550615,0.009097816357995281,0.022938074656649845,0.15145320946302143,0.00043016405675932193,0.007397743341586812,0.00022941493528302846
1000,31,10,0.02095685522351266,0.5,10,10,1.5D,4.6259059206196325,1.5881829945713466,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.4079950629970264,1.5,1.6616744600406708,5000,0.9506,0.9506,0.0,0.0494,0.0,0.02229775235823567,0.0003784417350521125,harmonic_moment_beta_2,5000,0.0,0.5817529820595259,0.08175298205952587,0.011290568001375664,0.01797185996340055,0.13405916590595568,0.00043025647640783685,0.01236395803483611,0.0003401732085746806
1000,31,10,0.02095685522351266,0.5,10,10,0.5R,1.3919410907075054,1.1493471770647739,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.7245688373094719,0.4513519453031993,0.5,5000,0.0358,0.0442,0.0,0.9642,0.0,0.0019128469000785945,0.00011536826622426352,hill,5000,0.0,0.5437512243569618,0.04375122435696181,0.008252098847987378,0.010164618060950988,0.10081973051417559,0.00023039281097950046,0.0,0.0
1000,31,10,0.02095685522351266,0.5,10,10,0.5R,1.3919410907075054,1.1493471770647739,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.7245688373094719,0.4513519453031993,0.5,5000,0.0358,0.0442,0.0,0.9642,0.0,0.0019128469000785945,0.00011536826622426352,oracle_trimmed_hill,5000,0.0,0.49879271270365444,-0.0012072872963455358,0.012094589750707832,0.01209362837537361,0.10997103425617862,0.0002580097478086781,-0.0019290103144226193,0.00020368299598673312
1000,31,10,0.02095685522351266,0.5,10,10,0.5R,1.3919410907075054,1.1493471770647739,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.7245688373094719,0.4513519453031993,0.5,5000,0.0358,0.0442,0.0,0.9642,0.0,0.0019128469000785945,0.00011536826622426352,adaptive_trimmed_hill,5000,0.0,0.5383786853155073,0.0383786853155072,0.009158367163331807,0.010629458976445868,0.10309926758442985,0.00023524784515163746,-0.0004648409154948789,7.458655894626405e-05
1000,31,10,0.02095685522351266,0.5,10,10,0.5R,1.3919410907075054,1.1493471770647739,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.7245688373094719,0.4513519453031993,0.5,5000,0.0358,0.0442,0.0,0.9642,0.0,0.0019128469000785945,0.00011536826622426352,harmonic_moment_beta_0.5,5000,0.0,0.544155430504398,0.044155430504397936,0.008780124811641263,0.01072807082970765,0.10357640093046123,0.00025109303273727055,-0.0005634527687566606,7.566435734197478e-05
1000,31,10,0.02095685522351266,0.5,10,10,0.5R,1.3919410907075054,1.1493471770647739,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.7245688373094719,0.4513519453031993,0.5,5000,0.0358,0.0442,0.0,0.9642,0.0,0.0019128469000785945,0.00011536826622426352,harmonic_moment_beta_1,5000,0.0,0.5424865746806486,0.04248657468064866,0.009657397607537088,0.011460575156109917,0.10705407585005774,0.00027872339311752083,-0.001295957095158928,0.00013465729406957565
1000,31,10,0.02095685522351266,0.5,10,10,0.5R,1.3919410907075054,1.1493471770647739,1.9210612146613628,3.0839372804130885,2.7838821814150108,0.7245688373094719,0.4513519453031993,0.5,5000,0.0358,0.0442,0.0,0.9642,0.0,0.0019128469000785945,0.00011536826622426352,harmonic_moment_beta_2,5000,0.0,0.5378704258428992,0.03787042584289926,0.01195305548421139,0.013384834026637076,0.1156928434547145,0.0003473057914105666,-0.0032202159656860886,0.00023695294140012617
1000,31,10,0.02095685522351266,0.5,10,10,1.5R,4.175823272122516,1.5182863950396293,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.1737065119284154,1.3540558359095978,1.5,5000,0.889,0.889,0.0,0.111,0.0,0.018037717162215007,0.0003407063463500268,hill,5000,0.0,0.6343051607950994,0.13430516079509938,0.007996678328308263,0.026032955208840098,0.1613473123694352,0.00041385138816868553,0.0,0.0
1000,31,10,0.02095685522351266,0.5,10,10,1.5R,4.175823272122516,1.5182863950396293,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.1737065119284154,1.3540558359095978,1.5,5000,0.889,0.889,0.0,0.111,0.0,0.018037717162215007,0.0003407063463500268,oracle_trimmed_hill,5000,0.0,0.5000248909694539,2.4890969454002664e-05,0.011702064884928825,0.011699725091512202,0.1081652674915206,0.0002450351869706548,0.014333230117327898,0.00037319535237450744
1000,31,10,0.02095685522351266,0.5,10,10,1.5R,4.175823272122516,1.5182863950396293,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.1737065119284154,1.3540558359095978,1.5,5000,0.889,0.889,0.0,0.111,0.0,0.018037717162215007,0.0003407063463500268,adaptive_trimmed_hill,5000,0.0,0.5077280725822285,0.007728072582228492,0.015075844356042133,0.015132552293007114,0.12301443936793402,0.0003587876969072726,0.010900402915832979,0.00034361437658375697
1000,31,10,0.02095685522351266,0.5,10,10,1.5R,4.175823272122516,1.5182863950396293,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.1737065119284154,1.3540558359095978,1.5,5000,0.889,0.889,0.0,0.111,0.0,0.018037717162215007,0.0003407063463500268,harmonic_moment_beta_0.5,5000,0.0,0.6241383153868715,0.12413831538687144,0.008245675757510973,0.02365434796944983,0.1537997008106642,0.0004012947919558022,0.002378607239390269,0.0001291665883456701
1000,31,10,0.02095685522351266,0.5,10,10,1.5R,4.175823272122516,1.5182863950396293,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.1737065119284154,1.3540558359095978,1.5,5000,0.889,0.889,0.0,0.111,0.0,0.018037717162215007,0.0003407063463500268,harmonic_moment_beta_1,5000,0.0,0.6081161008691126,0.10811610086911264,0.008951270051626714,0.020638571064756528,0.14366130677658662,0.0003954322704079533,0.005394384144083571,0.00021621068255112667
1000,31,10,0.02095685522351266,0.5,10,10,1.5R,4.175823272122516,1.5182863950396293,1.9210612146613628,3.0839372804130885,2.7838821814150108,2.1737065119284154,1.3540558359095978,1.5,5000,0.889,0.889,0.0,0.111,0.0,0.018037717162215007,0.0003407063463500268,harmonic_moment_beta_2,5000,0.0,0.5773206900218325,0.07732069002183248,0.011170316992781246,0.01714657203483499,0.1309449198511916,0.00040878538600455194,0.008886383174005103,0.0003274127434279442
10000,100,10,0.011788231063225867,0.5,1,0,0,0.0,1.0,0.502518907629606,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9898,0.0102,0.0102,0.0,0.0,0.0,0.0,hill,5000,0.0,0.5016432145598443,0.0016432145598443597,0.00261180006481356,0.002613977858890282,0.051127075594935824,5.1912691484142854e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,1,0,0,0.0,1.0,0.502518907629606,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9898,0.0102,0.0102,0.0,0.0,0.0,0.0,oracle_trimmed_hill,5000,0.0,0.5016432145598443,0.0016432145598443597,0.00261180006481356,0.002613977858890282,0.051127075594935824,5.1912691484142854e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,1,0,0,0.0,1.0,0.502518907629606,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9898,0.0102,0.0102,0.0,0.0,0.0,0.0,adaptive_trimmed_hill,5000,0.0,0.5012800917368543,0.0012800917368543034,0.002619878534751909,0.0026209931938997216,0.0511956364732359,5.198396078025776e-05,-7.0153350094393965e-06,4.414698695392234e-06
10000,100,10,0.011788231063225867,0.5,1,0,0,0.0,1.0,0.502518907629606,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9898,0.0102,0.0102,0.0,0.0,0.0,0.0,harmonic_moment_beta_0.5,5000,0.0,0.5030728170748568,0.0030728170748569226,0.0027590034976523944,0.0027678939017283964,0.05261077742942406,5.641989047687559e-05,-0.00015391604283811438,1.6732313628152276e-05
10000,100,10,0.011788231063225867,0.5,1,0,0,0.0,1.0,0.502518907629606,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9898,0.0102,0.0102,0.0,0.0,0.0,0.0,harmonic_moment_beta_1,5000,0.0,0.5041681182274648,0.0041681182274646835,0.0030014687281966937,0.0030182416440091776,0.05493852604510953,6.303723298794033e-05,-0.00040426378511889587,3.0136260450028373e-05
10000,100,10,0.011788231063225867,0.5,1,0,0,0.0,1.0,0.502518907629606,3.3716193528648692,5.0,0.0,0.0,0.0,5000,0.9898,0.0102,0.0102,0.0,0.0,0.0,0.0,harmonic_moment_beta_2,5000,0.0,0.5059636655258773,0.005963665525877402,0.0035974154152360756,0.003632261238657567,0.06026824403164213,7.895907881487092e-05,-0.0010182833797672854,5.3918509348830706e-05
10000,100,10,0.011788231063225867,0.5,1,1,0.5I,0.251259453814803,1.2856436062006695,0.502518907629606,3.3716193528648692,5.0,0.5,0.07452189215882497,0.050251890762960605,5000,0.0022,0.0124,0.0102,0.9876,0.0,4.3524649936149915e-06,3.5923854756518135e-06,hill,5000,0.0,0.5021224268668927,0.0021224268668926754,0.002555236214323469,0.0025592298628859117,0.05058883140462835,5.2932642573543536e-05,0.0,0.0
10000,100,10,0.011788231063225867,0.5,1,1,0.5I,0.251259453814803,1.2856436062006695,0.502518907629606,3.3716193528648692,5.0,0.5,0.07452189215882497,0.050251890762960605,5000,0.0022,0.0124,0.0102,0.9876,0.0,4.3524649936149915e-06,3.5923854756518135e-06,oracle_trimmed_hill,5000,0.0,0.4996311628123245,-0.00036883718767552676,0.002569278100894972,0.0025689002861458052,0.05068431992387592,5.271811818067446e-05,-9.670423259893536e-06,7.91773688340013e-06
10000,100,10,0.011788231063225867,0.5,1,1,0.5I,0.251259453814803,1.2856436062006695,0.502518907629606,3.3716193528648692,5.0,0.5,0.07452189215882497,0.050251890762960605,5000,0.0022,0.0124,0.0102,0.9876,0.0,4.3524649936149915e-06,3.5923854756518135e-06,adaptive_trimmed_hill,5000,0.0,0.5016826558724555,0.0016826558724555131,0.002569651306554087,0.0025719687070778854,0.0507145808133902,5.304441680140321e-05,-1.273884419197319e-05,6.122328603106694e-06
10000,100,10,0.011788231063225867,0.5,1,1,0.5I,0.251259453814803,1.2856436062006695,0.502518907629606,3.3716193528648692,5.0,0.5,0.07452189215882497,0.050251890762960605,5000,0.0022,0.0124,0.0102,0.9876,0.0,4.3524649936149915e-06,3.5923854756518135e-06,harmonic_moment_beta_0.5,5000,0.0,0.5018933582720362,0.0018933582720362324,0.0026664334644327056,0.0026694849832861072,0.05166705897654817,5.5889380077085866e-05,-0.0001102551204001951,1.644996992953434e-05
